Date,Q_m3s,TN_mgperL,TP_mgperL,Ecoli_cfuper100mL,Enterococci_cfuper100mL
01/01/2005,2.60993009734084,2.60826400617879,0.113260816405964,1075.28776988303,1149.66723952103
02/01/2005,2.31591176669183,2.84364230360735,0.108213109925463,879.58941098733,944.347447466234
03/01/2005,2.04764555200822,3.02166033878933,0.10026957419858,711.065281985904,767.616663553602
04/01/2005,1.89345199081131,3.36237362334609,0.10153020455745,547.08538802195,604.341154319993
05/01/2005,4.14157791015734,2.72565842961105,0.170633635860279,1672.91589285585,1782.26565752598
06/01/2005,5.45418692713736,2.48268731347765,0.190522653632854,2014.25187712942,2144.73224507842
07/01/2005,5.29299515460208,2.55979861661351,0.19718821673986,2050.43700819383,2190.15813064665
08/01/2005,3.79123082101445,2.6430888558572,0.184533964240993,1823.00964066376,1982.01249793819
09/01/2005,2.763944628488,2.78817815829901,0.16670697198953,1505.18230796412,1670.06890738122
10/01/2005,2.15188916623516,2.93792310752539,0.146971650861964,1158.03809380036,1311.21888840255
11/01/2005,1.82748453358854,3.13792107115046,0.132164809965263,834.789660608893,968.204385113066
12/01/2005,1.61768646311594,3.1337696554065,0.111990881813228,582.753450462227,689.074758805514
13/01/2005,1.51203297592852,3.17992805579164,0.0995067122857619,396.163518383632,480.165033436187
14/01/2005,1.45538193155889,3.20372713727517,0.0904378343049856,268.021924127652,334.607249974492
15/01/2005,1.46679287211938,3.4043008392205,0.0917698316791265,179.09253377095,235.158132873446
16/01/2005,1.47983453300316,3.36072821760734,0.0886952369982521,166.477572287972,215.780365571225
17/01/2005,3.84642821797547,2.54257199747814,0.166748397230929,1671.38393662679,1782.414983865
18/01/2005,6.51925584899649,2.22150093262424,0.185703519022047,2166.2275260821,2290.83413241638
19/01/2005,7.4457249316464,2.25872782035096,0.188774640139521,2274.1257066291,2406.40356535329
20/01/2005,6.30749399592505,2.25525895490095,0.183726677348152,2226.45346526677,2358.54376385632
21/01/2005,7.65413427823173,2.21127946703551,0.197017523729384,2325.66452259293,2472.34036469272
22/01/2005,8.42112257452931,2.16108383779556,0.202850251808132,2388.58793247633,2546.01577064886
23/01/2005,32.4460214256754,2.00608718983688,0.234088917947268,2779.59348896529,2886.56087895474
24/01/2005,46.8485418305678,1.95123825254124,0.231428828144633,2780.36606618361,2885.02815307104
25/01/2005,58.8229256060535,1.80862368565568,0.204950221750961,2485.96274278613,2605.98127143548
26/01/2005,66.9000487900921,1.57767061195724,0.171544468349107,2068.58745466326,2184.94878680198
27/01/2005,62.0988600745661,1.42589567213971,0.148996092677388,1800.33628527858,1910.26451967113
28/01/2005,48.0341428490769,1.33903434262306,0.133034334178175,1613.45465527933,1720.18533544366
29/01/2005,33.93726293338,1.27751722961246,0.118553658560512,1431.20335142221,1536.70658675425
30/01/2005,23.7155520104937,1.25275391496719,0.10457117210251,1237.82357817011,1341.35676264599
31/01/2005,16.843074647183,1.24119414006061,0.0917981413681828,1045.77149390762,1146.7516489207
01/02/2005,12.1295301999893,1.28949787784119,0.0829481642775177,898.898567815143,991.808785965786
02/02/2005,51.9620100909424,1.7620660339343,0.187369760353587,2263.67148964842,2350.53492558268
03/02/2005,89.2707390080857,1.73594350441584,0.193126083452419,2370.61525143177,2497.94926480661
04/02/2005,83.3326823518003,1.6773033623787,0.18340680705993,2289.10466659788,2429.13241570067
05/02/2005,59.769646688749,1.60305059960109,0.1689904912729,2146.4806394603,2295.89674439171
06/02/2005,39.5259645488598,1.53571041684238,0.155875423350903,1976.25922608941,2135.42765858757
07/02/2005,26.2953730647829,1.50857810599891,0.145630029671813,1816.95392737798,1982.06774669719
