Date,Q_m3s,TN_mgperL,TP_mgperL,Ecoli_cfuper100mL,Enterococci_cfuper100mL
01/01/2005,0.225604910474209,0.311627212772243,0.0152436728098623,99.9349378027312,118.246844110759
02/01/2005,0.214074416812261,0.282612436113591,0.0118864692207548,48.1514344457171,66.708961124912
03/01/2005,0.210101176090046,0.271447112713441,0.0106004396695925,27.3747344571001,46.2853286145604
04/01/2005,0.186288050797973,0.296393993684765,0.0134273728981333,80.9214478598338,96.779760003218
05/01/2005,0.225028130346215,0.729681597143424,0.063666662361785,843.00916389674,857.362724496121
06/01/2005,0.418804051024712,1.2361301840105,0.121978526458557,1704.00251261979,1716.65320635595
07/01/2005,0.416250169091031,1.0132360840657,0.0959769968588114,1297.06000888656,1311.2133318251
08/01/2005,0.224001156414293,0.525534638828245,0.039735346904489,463.738724076624,479.108283117348
09/01/2005,0.201229945017298,0.344957005566767,0.0189972069871695,156.514520458181,173.325584059414
10/01/2005,0.186313840621562,0.292237550586773,0.0129558897276392,65.041377833888,82.8243033253336
11/01/2005,0.177795151960044,0.273433556472011,0.0107995982784631,32.5414349576742,50.6240064853679
12/01/2005,0.184344734456606,0.263899033826179,0.00968801048358447,18.3119818422831,35.8265699548935
13/01/2005,0.185768704147051,0.259202232548531,0.00913172313965538,12.3901195313688,29.2784760203247
14/01/2005,0.175100883280509,0.257973628175592,0.00899091980362498,10.2555942493595,27.1669883343721
15/01/2005,0.164731661183319,0.258080237496718,0.00899015471935131,12.7072361696646,28.9704142312155
16/01/2005,0.173468224813396,0.298590651923795,0.0136796183528831,88.746258533449,103.780524563079
17/01/2005,0.284617907416828,1.09276300128995,0.105689271041394,1520.30257146618,1558.98320626602
18/01/2005,0.49217883285866,1.48669831226173,0.15079058231789,2176.09001415511,2214.90957057802
19/01/2005,0.418453201885881,1.09193257849381,0.105119421004748,1469.71747946824,1501.43129536404
20/01/2005,0.272443832249232,0.499714754603283,0.0367763722536369,433.328706900309,453.828678556776
21/01/2005,0.381784418292707,0.347453029072744,0.0192022837279787,171.547019947441,186.366713075498
22/01/2005,0.648198048614854,1.5236772047935,0.155949006932255,2403.28357169617,2508.35156204841
23/01/2005,0.852264032892753,1.41228452839462,0.142710195577837,2146.24400379388,2225.50531826595
24/01/2005,0.386594274725665,1.15738519444205,0.112719424596531,1605.32628632979,1644.20246344203
25/01/2005,0.349704015853113,0.948917759236723,0.0887416543794986,1227.91120100478,1249.83646509111
26/01/2005,0.331098940832257,1.10350846039615,0.106457485506994,1478.21460341245,1493.74681076309
27/01/2005,0.394803714376711,1.09903459384588,0.105837455592408,1455.15037221877,1469.68176993216
28/01/2005,0.304095585678048,0.691282129408983,0.058999582476343,766.200826295377,780.640825147845
29/01/2005,0.274054871312656,0.619878223086565,0.0508781188622013,646.625692571634,661.768599583083
30/01/2005,0.256641011490629,0.534804939965001,0.0411007023429987,495.909768695737,512.606101708565
31/01/2005,0.212830317600543,0.399082332391357,0.02530200571936,264.554656996325,279.038842307322
01/02/2005,0.437225558589516,0.561692267356326,0.0441967521640223,552.370136260541,566.493339528114
02/02/2005,6.80568663633787,0.279648683197629,0.0114574357550444,64.4893978906919,82.1171880336743
03/02/2005,6.21529401479405,1.07281942491691,0.104976099064341,1734.91191173745,1900.39141485898
04/02/2005,6.21019807992203,1.6274842474344,0.169966531106383,2811.99112053763,3062.71237128541
05/02/2005,3.37530367549442,1.25914708977965,0.126744367981123,1964.92513399592,2133.89617931905
06/02/2005,1.12369821359904,0.827849457837088,0.076711339738356,1055.15112344642,1156.12089488299
07/02/2005,0.69500883045016,0.585614511035521,0.0492933452250105,543.631267197968,620.72478576094
08/02/2005,0.539376914039468,0.46523050298977,0.0357882470935366,285.381800305057,352.834163357638
09/02/2005,0.434515036050019,0.409752454398562,0.0295893976282979,163.928082481937,228.048772959052
10/02/2005,0.384240500339373,0.526450444064891,0.0423233767499664,402.265607581824,453.449496145697
11/02/2005,0.434450667576079,0.945890100200181,0.0903358950246061,1215.82551962801,1282.89076331103
12/02/2005,0.759906594755726,1.28091647177567,0.129089651277515,1807.2875943746,1896.98669729719
13/02/2005,0.743595329181585,0.993649900675081,0.0957623701962139,1247.69628888567,1319.63286678744
14/02/2005,0.38349268036066,0.598129554369067,0.0495917644253239,548.949098874296,600.520541433191
15/02/2005,0.322239718252781,0.422829735638245,0.0291945295794771,231.843710469042,275.258837167488
16/02/2005,0.292547111120321,0.36008437000836,0.0219000136358544,116.679111742166,158.031054911145
17/02/2005,0.276114247704887,0.334888403870779,0.0189466767125684,73.0199232886781,112.921110088046
18/02/2005,0.288918717695843,0.358119082250492,0.0214015173639476,131.318764002246,165.44127578066
19/02/2005,0.343519832044543,0.378718496352867,0.0237127244218774,165.873826013114,199.905533465531
20/02/2005,0.556826390307528,0.382830916841047,0.0235533766755563,227.709986890251,246.257712876934
21/02/2005,2.47176872020346,0.526457229970833,0.0404247304197546,565.863514608057,619.991731383927
22/02/2005,2.48166028106783,1.69798634196578,0.177953700964495,2988.17490869087,3248.67553841845
23/02/2005,3.13057708424116,1.37142586369345,0.139086270116229,2223.88784652072,2400.16172530126
24/02/2005,1.22568547884092,0.761109449079002,0.0676743487619565,955.986192350366,1032.59917733399
25/02/2005,0.825717770149011,0.435006426294181,0.029762251559102,329.567305522131,368.642231860441
26/02/2005,0.659585682902376,0.343388634209181,0.0191813205105203,148.943778269999,178.659859538039
27/02/2005,0.518674399811275,0.351679123191576,0.0202289982877121,150.133381202461,178.279895891809
28/02/2005,0.522924911565014,0.374060843529969,0.0229305088994916,173.204620885638,203.266043196087
01/03/2005,0.519676716757515,0.336237861329445,0.0184798885315409,108.37503547795,137.141324058952
02/03/2005,0.506739387251936,0.308689474939941,0.0150329121124449,86.6111218657335,107.336324620822
03/03/2005,0.579345985724676,0.400441085595789,0.0256920081695853,236.006562817104,258.428642018131
04/03/2005,0.159143937473455,1.35931702690875,0.137511016459976,2076.80993908894,2198.20152058843
05/03/2005,0.602403548192164,1.64398947391641,0.171408549492546,2826.75249160383,3048.50461212994
06/03/2005,0.937519103774161,1.58494908637753,0.164461090058519,2665.36208377454,2863.56611950639
07/03/2005,0.698729336062291,0.820883359831402,0.0748817996384368,1085.42408252329,1167.56727550623
08/03/2005,0.523179164201464,0.37738099925229,0.0229442499079998,218.481713608615,245.371513107868
09/03/2005,0.635237613943569,0.292690740068883,0.0130792374405238,66.357301922895,87.2254756161947
10/03/2005,0.651310302311951,0.2856091271133,0.012201404458922,60.2757672410688,77.5147148692285
11/03/2005,0.71605574594859,0.334999777689727,0.0179837617489925,139.684097725713,158.609106832291
12/03/2005,0.83031624116338,0.320924059245523,0.0163999080511334,110.157395769872,130.541742086128
13/03/2005,0.8847769411882,0.278100289925238,0.0113748736316598,40.2798235412505,58.8493081779048
14/03/2005,0.898726193522681,0.264960661291623,0.00982060735088667,20.6915659859866,38.1952345352087
15/03/2005,0.900851506626167,0.260823536168088,0.00933462742168141,13.9710594038204,31.3068784896446
16/03/2005,0.452632622009656,0.267947112627521,0.0102402434676409,15.8767970586155,36.4216108052375
17/03/2005,0.206285676050831,0.354059217836718,0.0201786603604775,173.124982421128,193.857775146368
18/03/2005,0.379115642801043,1.27674355170266,0.127798877900691,1942.16379304426,2060.50650868037
19/03/2005,0.53807095275417,1.11710160621549,0.109002846271066,1594.50977011847,1687.28725087507
20/03/2005,0.306618079379628,0.620815885358962,0.0512128170634056,651.926435462274,697.326959004447
