Date,Q_m3s,Sal_gperL,Temp_degC,TSS_mgperL,DO_mmolperm3,SiO2_mmolperm3,Ammonia_mmolperm3,NOx_mmolperm3,FRP_mmolperm3,FRP_ADS_mmolperm3,DOC_mmolperm3,POC_mmolperm3,DON_mmolperm3,PON_mmolperm3,DOP_mmolperm3,POP_mmolperm3,PHY_GRN_mmolperm3,PHY_BGA_mmolperm3,PHY_FDIA_mmolperm3,PHY_MDIA_mmolperm3,Crypto_cfuper100mL,Ecoli_cfuper100mL,FC_cfuper100mL,Enterococci_cfuper100mL
26/06/2013 00:00,0,0.009707488,14.725,0,156,0,4.357142858,16,0.129032258,0,0,0,0.535714286,0.535714286,0.016129032,0.016129032,0,0,0,0,0,1,1,0
27/06/2013 00:00,0,0.009798382,14.87916667,0,156,0,4.261904762,16.04761905,0.129032258,0,0,0,0.619047619,0.619047619,0.016129032,0.016129032,0,0,0,0,0,1,1,0
28/06/2013 00:00,0.000519676,0.009889276,15.03333333,0,156,0,4.166666667,16.09523809,0.129032258,0,0,0,0.702380953,0.702380953,0.016129032,0.016129032,0,0,0,0,0,1,1,0
29/06/2013 00:00,0,0.00998017,15.1875,0,156,0,4.071428572,16.14285714,0.129032258,0,0,0,0.785714286,0.785714286,0.016129032,0.016129032,0,0,0,0,0,1,1,0
30/06/2013 00:00,3.47E-06,0.010071064,15.34166667,0,156,0,3.976190477,16.19047619,0.129032258,0,0,0,0.869047619,0.869047619,0.016129032,0.016129032,0,0,0,0,0,1,1,0
01/07/2013 00:00,0,0.010161958,15.49583333,0,156,0,3.880952381,16.23809524,0.129032258,0,0,0,0.952380953,0.952380953,0.016129032,0.016129032,0,0,0,0,0,1,1,0
02/07/2013 00:00,0,0.010252852,15.65,0,156,0,3.785714286,16.28571429,0.129032258,0,0,0,1.035714286,1.035714286,0.016129032,0.016129032,0,0,0,0,0,1,1,0
03/07/2013 00:00,0.000289352,0.010343746,15.80416667,0,156,0,3.690476191,16.33333333,0.129032258,0,0,0,1.119047619,1.119047619,0.016129032,0.016129032,0,0,0,0,0,1,1,0
04/07/2013 00:00,0,0.01043464,15.95833333,0,156,0,3.595238096,16.38095238,0.129032258,0,0,0,1.202380953,1.202380953,0.016129032,0.016129032,0,0,0,0,0,1,1,0
05/07/2013 00:00,0,0.010525534,16.1125,0,156,0,3.5,16.42857143,0.129032258,0,0,0,1.285714286,1.285714286,0.016129032,0.016129032,0,0,0,0,0,1,1,0
06/07/2013 00:00,0.03669213,0.010616428,16.26666667,0,156,0,3.404761905,16.47619048,0.129032258,0,0,0,1.369047619,1.369047619,0.016129032,0.016129032,0,0,0,0,0,1,1,0
07/07/2013 00:00,0,0.010707322,16.42083333,0,156,0,3.30952381,16.52380952,0.129032258,0,0,0,1.452380953,1.452380953,0.016129032,0.016129032,0,0,0,0,0,1,1,0
08/07/2013 00:00,0,0.010798217,16.575,0,156,0,3.214285715,16.57142857,0.129032258,0,0,0,1.535714286,1.535714286,0.016129032,0.016129032,0,0,0,0,0,1,1,0
09/07/2013 00:00,0.133798611,0.010889111,16.72916667,0,156,0,3.119047619,16.61904762,0.129032258,0,0,0,1.619047619,1.619047619,0.016129032,0.016129032,0,0,0,0,0,1,1,0
10/07/2013 00:00,0.181,0.010980005,16.88333333,0,156,0,3.023809524,16.66666667,0.129032258,0,0,0,1.702380953,1.702380953,0.016129032,0.016129032,0,0,0,0,0,1,1,0
11/07/2013 00:00,0.548196759,0.011070899,17.0375,0,156,0,2.928571429,16.71428572,0.129032258,0,0,0,1.785714286,1.785714286,0.016129032,0.016129032,0,0,0,0,0,1,1,0
12/07/2013 00:00,0.575947917,0.011161793,17.19166667,0,156,0,2.833333334,16.76190476,0.129032258,0,0,0,1.869047619,1.869047619,0.016129032,0.016129032,0,0,0,0,0,1,1,0
13/07/2013 00:00,0.576247685,0.011252687,17.34583333,0,156,0,2.738095238,16.80952381,0.129032258,0,0,0,1.952380953,1.952380953,0.016129032,0.016129032,0,0,0,0,0,1,1,0
14/07/2013 00:00,0.576778935,0.011343581,17.5,0,156,0,2.642857143,16.85714286,0.129032258,0,0,0,2.035714286,2.035714286,0.016129032,0.016129032,0,0,0,0,0,1,1,0
15/07/2013 00:00,0.57319213,0.011416296,17.16666667,0,156,0,2.416666667,16.67857143,0.129032258,0,0,0,2.178571429,2.178571429,0.016129032,0.016129032,0,0,0,0,0,1,1,0
16/07/2013 00:00,0.577777778,0.011489011,16.83333333,0,156,0,2.190476191,16.5,0.129032258,0,0,0,2.321428572,2.321428572,0.016129032,0.016129032,0,0,0,0,0,1,1,0
17/07/2013 00:00,0.575565972,0.011561727,16.5,0,156,0,1.964285715,16.32142858,0.129032258,0,0,0,2.464285715,2.464285715,0.016129032,0.016129032,0,0,0,0,0,1,1,0
18/07/2013 00:00,0.573578704,0.011634442,16.16666667,0,156,0,1.738095238,16.14285715,0.129032258,0,0,0,2.607142857,2.607142857,0.016129032,0.016129032,0,0,0,0,0,1,1,0
19/07/2013 00:00,0.577021991,0.011707157,15.83333333,0,156,0,1.511904762,15.96428572,0.129032258,0,0,0,2.75,2.75,0.016129032,0.016129032,0,0,0,0,0,1,1,0
20/07/2013 00:00,0.577325231,0.011779872,15.5,0,156,0,1.285714286,15.78571429,0.129032258,0,0,0,2.892857143,2.892857143,0.016129032,0.016129032,0,0,0,0,0,1,1,0
21/07/2013 00:00,0.577952546,0.011707157,15.46666667,0,156,0,1.214285715,16.22619048,0.129032258,0,0,0,2.761904762,2.761904762,0.016129032,0.016129032,0,0,0,0,0,1,1,0
22/07/2013 00:00,0.440853009,0.011634442,15.43333333,0,156,0,1.142857143,16.66666667,0.129032258,0,0,0,2.630952381,2.630952381,0.016129032,0.016129032,0,0,0,0,0,1,1,0
23/07/2013 00:00,0.577017361,0.011561727,15.4,0,156,0,1.071428572,17.10714286,0.129032258,0,0,0,2.5,2.5,0.016129032,0.016129032,0,0,0,0,0,1,1,0
24/07/2013 00:00,0.576615741,0.011489011,15.36666667,0,156,0,1,17.54761905,0.129032258,0,0,0,2.369047619,2.369047619,0.016129032,0.016129032,0,0,0,0,0,1,1,0
25/07/2013 00:00,0.575722222,0.011416296,15.33333333,0,156,0,0.928571429,17.98809524,0.129032258,0,0,0,2.238095238,2.238095238,0.016129032,0.016129032,0,0,0,0,0,1,1,0
26/07/2013 00:00,0.577368056,0.011343581,15.3,0,156,0,0.857142857,18.42857143,0.129032258,0,0,0,2.107142857,2.107142857,0.016129032,0.016129032,0,0,0,0,0,1,1,0
27/07/2013 00:00,0.575791667,0.011489012,15.56666667,0,156,0,1.19047619,17.97619048,0.129032258,0,0,0,1.976190476,1.976190476,0.016129032,0.016129032,0,0,0,0,0,1,1,0
28/07/2013 00:00,0.577364583,0.011634442,15.83333333,0,156,0,1.523809524,17.52380952,0.129032258,0,0,0,1.845238095,1.845238095,0.016129032,0.016129032,0,0,0,0,0,1,1,0
29/07/2013 00:00,0.577356481,0.011779873,16.1,0,156,0,1.857142857,17.07142857,0.129032258,0,0,0,1.714285715,1.714285715,0.016129032,0.016129032,0,0,0,0,0,1,1,0
30/07/2013 00:00,0.577357639,0.011925303,16.36666667,0,156,0,2.19047619,16.61904762,0.129032258,0,0,0,1.583333334,1.583333334,0.016129032,0.016129032,0,0,0,0,0,1,1,0
31/07/2013 00:00,0.578096065,0.012070734,16.63333333,0,156,0,2.523809524,16.16666666,0.129032258,0,0,0,1.452380953,1.452380953,0.016129032,0.016129032,0,0,0,0,0,1,1,0
01/08/2013 00:00,0.574760417,0.012216164,16.9,0,156,0,2.857142857,15.71428571,0.129032258,0,0,0,1.321428572,1.321428572,0.016129032,0.016129032,0,0,0,0,0,1,1,0
02/08/2013 00:00,0.573606481,0.011925303,16.65,0,156,0,2.714285714,15.44047619,0.129032258,0,0,0,1.190476191,1.190476191,0.016129032,0.016129032,0,0,0,0,0,1,1,0
03/08/2013 00:00,0.57659838,0.011634442,16.4,0,156,0,2.571428571,15.16666666,0.129032258,0,0,0,1.05952381,1.05952381,0.016129032,0.016129032,0,0,0,0,0,1,1,0
04/08/2013 00:00,0.576895833,0.011343581,16.15,0,156,0,2.428571429,14.89285714,0.129032258,0,0,0,0.928571429,0.928571429,0.016129032,0.016129032,0,0,0,0,0,1,1,0
05/08/2013 00:00,0.579212963,0.01105272,15.9,0,156,0,2.285714286,14.61904762,0.129032258,0,0,0,0.797619048,0.797619048,0.016129032,0.016129032,0,0,0,0,0,1,1,0
06/08/2013 00:00,0.579739583,0.010761859,15.65,0,156,0,2.142857143,14.34523809,0.129032258,0,0,0,0.666666667,0.666666667,0.016129032,0.016129032,0,0,0,0,0,1,1,0
07/08/2013 00:00,0.567420139,0.010470998,15.4,0,156,0,2,14.07142857,0.129032258,0,0,0,0.535714286,0.535714286,0.016129032,0.016129032,0,0,0,0,0,1,1,0
08/08/2013 00:00,0.580454861,0.010543713,15.73333333,0,156,0,1.952380952,14,0.129032258,0,0,0,0.452380953,0.452380953,0.016129032,0.016129032,0,0,0,0,0,1,1,0
09/08/2013 00:00,0.581377315,0.010616428,16.06666667,0,156,0,1.904761905,13.92857143,0.129032258,0,0,0,0.369047619,0.369047619,0.016129032,0.016129032,0,0,0,0,0,1,1,0
10/08/2013 00:00,0.58137963,0.010689144,16.4,0,156,0,1.857142857,13.85714286,0.129032258,0,0,0,0.285714286,0.285714286,0.016129032,0.016129032,0,0,0,0,0,1,1,0
11/08/2013 00:00,0.581234954,0.010761859,16.73333333,0,156,0,1.809523809,13.78571428,0.129032258,0,0,0,0.202380953,0.202380953,0.016129032,0.016129032,0,0,0,0,0,1,1,0
12/08/2013 00:00,0.552403935,0.010834574,17.06666667,0,156,0,1.761904762,13.71428571,0.129032258,0,0,0,0.119047619,0.119047619,0.016129032,0.016129032,0,0,0,0,0,1,1,0
13/08/2013 00:00,0.568417824,0.010907289,17.4,0,156,0,1.714285714,13.64285714,0.129032258,0,0,0,0.035714286,0.035714286,0.016129032,0.016129032,0,0,0,0,0,1,1,0
14/08/2013 00:00,0.565635417,0.010907289,16.61666667,0,156,0,1.654761905,13.89285714,0.129032258,0,0,0,0.083333334,0.083333334,0.016129032,0.016129032,0,0,0,0,0,1,1,0
15/08/2013 00:00,0.448207176,0.010907289,15.83333333,0,156,0,1.595238095,14.14285714,0.129032258,0,0,0,0.130952381,0.130952381,0.016129032,0.016129032,0,0,0,0,0,1,1,0
16/08/2013 00:00,0.459940972,0.010907289,15.05,0,156,0,1.535714286,14.39285714,0.129032258,0,0,0,0.178571429,0.178571429,0.016129032,0.016129032,0,0,0,0,0,1,1,0
17/08/2013 00:00,0.519408565,0.010907289,14.26666667,0,156,0,1.476190476,14.64285714,0.129032258,0,0,0,0.226190476,0.226190476,0.016129032,0.016129032,0,0,0,0,0,1,1,0
18/08/2013 00:00,0.532990741,0.010907289,13.48333333,0,156,0,1.416666667,14.89285714,0.129032258,0,0,0,0.273809524,0.273809524,0.016129032,0.016129032,0,0,0,0,0,1,1,0
19/08/2013 00:00,0.57608912,0.010907289,12.7,0,156,0,1.357142857,15.14285714,0.129032258,0,0,0,0.321428571,0.321428571,0.016129032,0.016129032,0,0,0,0,0,1,1,0
20/08/2013 00:00,0.576070602,0.010980004,13.61666667,0,156,0,1.226190476,14.61904762,0.150537634,0,0,0,2.196428571,2.196428571,0.018817204,0.018817204,0,0,0,0,0,1,1,0
21/08/2013 00:00,0.547619213,0.01105272,14.53333333,0,156,0,1.095238095,14.09523809,0.172043011,0,0,0,4.071428571,4.071428571,0.021505376,0.021505376,0,0,0,0,0,1,1,0
22/08/2013 00:00,0.576949074,0.011125435,15.45,0,156,0,0.964285714,13.57142857,0.193548387,0,0,0,5.946428571,5.946428571,0.024193549,0.024193549,0,0,0,0,0,1,1,0
23/08/2013 00:00,0.553453704,0.01119815,16.36666667,0,156,0,0.833333333,13.04761905,0.215053763,0,0,0,7.82142857,7.82142857,0.026881721,0.026881721,0,0,0,0,0,1,1,0
24/08/2013 00:00,0.522056713,0.011270866,17.28333333,0,156,0,0.702380952,12.52380952,0.23655914,0,0,0,9.69642857,9.69642857,0.029569893,0.029569893,0,0,0,0,0,1,1,0
25/08/2013 00:00,0.515447917,0.011343581,18.2,0,156,0,0.571428571,12,0.258064516,0,0,0,11.57142857,11.57142857,0.032258065,0.032258065,0,0,0,0,0,1,1,0
26/08/2013 00:00,0.560561343,0.011270866,18.3,0,156,0,0.583333333,12.58333333,0.23655914,0,0,0,9.785714285,9.785714285,0.029569893,0.029569893,0,0,0,0,0,1,1,0
27/08/2013 00:00,0.558690972,0.01119815,18.4,0,156,0,0.595238095,13.16666667,0.215053763,0,0,0,7.999999999,7.999999999,0.026881721,0.026881721,0,0,0,0,0,1,1,0
28/08/2013 00:00,0.57650463,0.011125435,18.5,0,156,0,0.607142857,13.75,0.193548387,0,0,0,6.214285714,6.214285714,0.024193549,0.024193549,0,0,0,0,0,1,1,0
29/08/2013 00:00,0.560364583,0.01105272,18.6,0,156,0,0.619047619,14.33333333,0.172043011,0,0,0,4.428571428,4.428571428,0.021505376,0.021505376,0,0,0,0,0,1,1,0
30/08/2013 00:00,0.57730787,0.010980004,18.7,0,156,0,0.630952381,14.91666667,0.150537634,0,0,0,2.642857143,2.642857143,0.018817204,0.018817204,0,0,0,0,0,1,1,0
31/08/2013 00:00,0.503133102,0.010907289,18.8,0,156,0,0.642857143,15.5,0.129032258,0,0,0,0.857142857,0.857142857,0.016129032,0.016129032,0,0,0,0,0,1,1,0
01/09/2013 00:00,0.405199074,0.010980004,19.11666667,0,156,0,0.595238095,15.53571429,0.129032258,0,0,0,0.803571429,0.803571429,0.016129032,0.016129032,0,0,0,0,0,1,1,0
02/09/2013 00:00,0.575789352,0.01105272,19.43333333,0,156,0,0.547619048,15.57142857,0.129032258,0,0,0,0.75,0.75,0.016129032,0.016129032,0,0,0,0,0,1,1,0
03/09/2013 00:00,0.462799769,0.011125435,19.75,0,156,0,0.5,15.60714286,0.129032258,0,0,0,0.696428572,0.696428572,0.016129032,0.016129032,0,0,0,0,0,1,1,0
04/09/2013 00:00,0.526211806,0.01119815,20.06666667,0,156,0,0.452380952,15.64285714,0.129032258,0,0,0,0.642857143,0.642857143,0.016129032,0.016129032,0,0,0,0,0,1,1,0
05/09/2013 00:00,0.367107639,0.011270866,20.38333333,0,156,0,0.404761905,15.67857143,0.129032258,0,0,0,0.589285715,0.589285715,0.016129032,0.016129032,0,0,0,0,0,1,1,0
06/09/2013 00:00,0.477131944,0.011343581,20.7,0,156,0,0.357142857,15.71428571,0.129032258,0,0,0,0.535714286,0.535714286,0.016129032,0.016129032,0,0,0,0,0,1,1,0
07/09/2013 00:00,0.486332176,0.011343581,20.28333333,0,156,0,0.392857143,15.1547619,0.15483871,0,0,0,0.452380953,0.452380953,0.019354839,0.019354839,0,0,0,0,0,1,1,0
08/09/2013 00:00,0.516233796,0.011343581,19.86666667,0,156,0,0.428571428,14.59523809,0.180645161,0,0,0,0.369047619,0.369047619,0.022580645,0.022580645,0,0,0,0,0,1,1,0
09/09/2013 00:00,0.503708333,0.011343581,19.45,0,156,0,0.464285714,14.03571429,0.206451613,0,0,0,0.285714286,0.285714286,0.025806452,0.025806452,0,0,0,0,0,1,1,0
10/09/2013 00:00,0.528091435,0.011343581,19.03333333,0,156,0,0.5,13.47619048,0.232258065,0,0,0,0.202380953,0.202380953,0.029032258,0.029032258,0,0,0,0,0,1,1,0
11/09/2013 00:00,0.413722222,0.011343581,18.61666667,0,156,0,0.535714285,12.91666667,0.258064516,0,0,0,0.119047619,0.119047619,0.032258065,0.032258065,0,0,0,0,0,1,1,0
12/09/2013 00:00,0.000108796,0.011343581,18.2,0,156,0,0.571428571,12.35714286,0.283870968,0,0,0,0.035714286,0.035714286,0.035483871,0.035483871,0,0,0,0,0,1,1,0
13/09/2013 00:00,0.339949074,0.011416296,18.27916667,0,156,0,0.785714285,13.15476191,0.258064516,0,0,0,0.113095238,0.113095238,0.032258065,0.032258065,0,0,0,0,0,1,1,0
14/09/2013 00:00,0.5353125,0.011489011,18.35833333,0,156,0,1,13.95238095,0.232258065,0,0,0,0.190476191,0.190476191,0.029032258,0.029032258,0,0,0,0,0,1,1,0
15/09/2013 00:00,0.529341435,0.011561727,18.4375,0,156,0,1.214285714,14.75,0.206451613,0,0,0,0.267857143,0.267857143,0.025806452,0.025806452,0,0,0,0,0,1,1,0
16/09/2013 00:00,0.476883102,0.011634442,18.51666667,0,156,0,1.428571428,15.54761905,0.180645161,0,0,0,0.345238095,0.345238095,0.022580645,0.022580645,0,0,0,0,0,1,1,0
17/09/2013 00:00,0.429550926,0.011707157,18.59583333,0,156,0,1.642857143,16.34523809,0.15483871,0,0,0,0.422619048,0.422619048,0.019354839,0.019354839,0,0,0,0,0,1,1,0
18/09/2013 00:00,0.52500463,0.011779872,18.675,0,156,0,1.857142857,17.14285714,0.129032258,0,0,0,0.5,0.5,0.016129032,0.016129032,0,0,0,0,0,1,1,0
19/09/2013 00:00,0.4629375,0.011743514,18.75416667,0,156,0,1.773809524,17.32738095,0.156989247,0,0,0,0.508928571,0.508928571,0.019623656,0.019623656,0,0,0,0,0,1,1,0
20/09/2013 00:00,0.539902778,0.011707157,18.83333333,0,156,0,1.69047619,17.51190476,0.184946237,0,0,0,0.517857143,0.517857143,0.023118279,0.023118279,0,0,0,0,0,1,1,0
21/09/2013 00:00,0.455393519,0.011670799,18.9125,0,156,0,1.607142857,17.69642857,0.212903226,0,0,0,0.526785714,0.526785714,0.026612903,0.026612903,0,0,0,0,0,1,1,0
22/09/2013 00:00,0.492186343,0.011634442,18.99166667,0,156,0,1.523809524,17.88095238,0.240860215,0,0,0,0.535714286,0.535714286,0.030107527,0.030107527,0,0,0,0,0,1,1,0
23/09/2013 00:00,0.487233796,0.011598084,19.07083333,0,156,0,1.44047619,18.06547619,0.268817204,0,0,0,0.544642857,0.544642857,0.03360215,0.03360215,0,0,0,0,0,1,1,0
24/09/2013 00:00,0.318851852,0.011561727,19.15,0,156,0,1.357142857,18.25,0.296774194,0,0,0,0.553571429,0.553571429,0.037096774,0.037096774,0,0,0,0,0,1,1,0
25/09/2013 00:00,0.529717593,0.011525369,19.22916667,0,156,0,1.273809524,18.43452381,0.324731183,0,0,0,0.5625,0.5625,0.040591398,0.040591398,0,0,0,0,0,1,1,0
26/09/2013 00:00,0.527703704,0.011489011,19.30833333,0,156,0,1.19047619,18.61904762,0.352688172,0,0,0,0.571428571,0.571428571,0.044086021,0.044086021,0,0,0,0,0,1,1,0
27/09/2013 00:00,0.417329861,0.011452654,19.3875,0,156,0,1.107142857,18.80357143,0.380645161,0,0,0,0.580357143,0.580357143,0.047580645,0.047580645,0,0,0,0,0,1,1,0
28/09/2013 00:00,0.346833333,0.011416296,19.46666667,0,156,0,1.023809524,18.98809524,0.408602151,0,0,0,0.589285714,0.589285714,0.051075269,0.051075269,0,0,0,0,0,1,1,0
29/09/2013 00:00,0.506060185,0.011379939,19.54583333,0,156,0,0.94047619,19.17261905,0.43655914,0,0,0,0.598214286,0.598214286,0.054569892,0.054569892,0,0,0,0,0,1,1,0
30/09/2013 00:00,0.525737269,0.011343581,19.625,0,156,0,0.857142857,19.35714286,0.464516129,0,0,0,0.607142857,0.607142857,0.058064516,0.058064516,0,0,0,0,0,1,1,0
01/10/2013 00:00,0.50909375,0.011343581,19.70416667,0,156,0,0.773809524,19.40476191,0.408602151,0,0,0,0.56547619,0.56547619,0.051075269,0.051075269,0,0,0,0,0,1,1,0
02/10/2013 00:00,0.496730324,0.011343581,19.78333333,0,156,0,0.69047619,19.45238095,0.352688172,0,0,0,0.523809524,0.523809524,0.044086021,0.044086021,0,0,0,0,0,1,1,0
03/10/2013 00:00,0.540074074,0.011343581,19.8625,0,156,0,0.607142857,19.5,0.296774194,0,0,0,0.482142857,0.482142857,0.037096774,0.037096774,0,0,0,0,0,1,1,0
04/10/2013 00:00,0.49028125,0.011343581,19.94166667,0,156,0,0.523809524,19.54761905,0.240860215,0,0,0,0.44047619,0.44047619,0.030107527,0.030107527,0,0,0,0,0,1,1,0
05/10/2013 00:00,0.525394676,0.011343581,20.02083333,0,156,0,0.44047619,19.59523809,0.184946237,0,0,0,0.398809524,0.398809524,0.023118279,0.023118279,0,0,0,0,0,1,1,0
06/10/2013 00:00,0.514302083,0.011343581,20.1,0,156,0,0.357142857,19.64285714,0.129032258,0,0,0,0.357142857,0.357142857,0.016129032,0.016129032,0,0,0,0,0,1,1,0
07/10/2013 00:00,0.531141204,0.011343581,20.25,0,156,0,0.428571429,18.77380952,0.129032258,0,0,0,0.517857143,0.517857143,0.016129032,0.016129032,0,0,0,0,0,1,1,0
08/10/2013 00:00,0.55509375,0.011343581,20.4,0,156,0,0.5,17.9047619,0.129032258,0,0,0,0.678571428,0.678571428,0.016129032,0.016129032,0,0,0,0,0,1,1,0
09/10/2013 00:00,0.53930787,0.011343581,20.55,0,156,0,0.571428572,17.03571429,0.129032258,0,0,0,0.839285714,0.839285714,0.016129032,0.016129032,0,0,0,0,0,1,1,0
10/10/2013 00:00,0.535055556,0.011343581,20.7,0,156,0,0.642857143,16.16666667,0.129032258,0,0,0,1,1,0.016129032,0.016129032,0,0,0,0,0,1,1,0
11/10/2013 00:00,0.431935185,0.011343581,20.85,0,156,0,0.714285715,15.29761905,0.129032258,0,0,0,1.160714285,1.160714285,0.016129032,0.016129032,0,0,0,0,0,1,1,0
12/10/2013 00:00,0.53418287,0.011343581,21,0,156,0,0.785714286,14.42857143,0.129032258,0,0,0,1.321428571,1.321428571,0.016129032,0.016129032,0,0,0,0,0,1,1,0
13/10/2013 00:00,0.524847222,0.011198151,20.86666667,0,156,0,0.738095238,14.63095238,0.129032258,0,0,0,1.244047619,1.244047619,0.016129032,0.016129032,0,0,0,0,0,1,1,0
14/10/2013 00:00,0.53502662,0.01105272,20.73333333,0,156,0,0.690476191,14.83333333,0.129032258,0,0,0,1.166666666,1.166666666,0.016129032,0.016129032,0,0,0,0,0,1,1,0
15/10/2013 00:00,0.53596875,0.01090729,20.6,0,156,0,0.642857143,15.03571429,0.129032258,0,0,0,1.089285714,1.089285714,0.016129032,0.016129032,0,0,0,0,0,1,1,0
16/10/2013 00:00,0.534946759,0.010761859,20.46666667,0,156,0,0.595238095,15.23809524,0.129032258,0,0,0,1.011904762,1.011904762,0.016129032,0.016129032,0,0,0,0,0,1,1,0
17/10/2013 00:00,0.535032407,0.010616429,20.33333333,0,156,0,0.547619048,15.44047619,0.129032258,0,0,0,0.934523809,0.934523809,0.016129032,0.016129032,0,0,0,0,0,1,1,0
18/10/2013 00:00,0.547986111,0.010470998,20.2,0,156,0,0.5,15.64285714,0.129032258,0,0,0,0.857142857,0.857142857,0.016129032,0.016129032,0,0,0,0,0,1,1,0
19/10/2013 00:00,0.550965278,0.01090729,20.25,0,156,0,0.654761905,16.1547619,0.129032258,0,0,0,0.720238095,0.720238095,0.016129032,0.016129032,0,0,0,0,0,1,1,0
20/10/2013 00:00,0.521541667,0.011343581,20.3,0,156,0,0.80952381,16.66666666,0.129032258,0,0,0,0.583333333,0.583333333,0.016129032,0.016129032,0,0,0,0,0,1,1,0
21/10/2013 00:00,0.514357639,0.011779873,20.35,0,156,0,0.964285715,17.17857143,0.129032258,0,0,0,0.446428572,0.446428572,0.016129032,0.016129032,0,0,0,0,0,1,1,0
22/10/2013 00:00,0.525009259,0.012216164,20.4,0,156,0,1.119047619,17.69047619,0.129032258,0,0,0,0.30952381,0.30952381,0.016129032,0.016129032,0,0,0,0,0,1,1,0
23/10/2013 00:00,0.5346875,0.012652456,20.45,0,156,0,1.273809524,18.20238095,0.129032258,0,0,0,0.172619048,0.172619048,0.016129032,0.016129032,0,0,0,0,0,1,1,0
24/10/2013 00:00,0.489947917,0.013088747,20.5,0,156,0,1.428571429,18.71428571,0.129032258,0,0,0,0.035714286,0.035714286,0.016129032,0.016129032,0,0,0,0,0,1,1,0
25/10/2013 00:00,0.295302083,0.012652456,20.63333333,0,156,0,1.25,18.76190476,0.129032258,0,0,0,0.035714286,0.035714286,0.016129032,0.016129032,0,0,0,0,0,1,1,0
26/10/2013 00:00,0.373980324,0.012216164,20.76666667,0,156,0,1.071428572,18.80952381,0.129032258,0,0,0,0.035714286,0.035714286,0.016129032,0.016129032,0,0,0,0,0,1,1,0
27/10/2013 00:00,0.380462963,0.011779873,20.9,0,156,0,0.892857143,18.85714286,0.129032258,0,0,0,0.035714286,0.035714286,0.016129032,0.016129032,0,0,0,0,0,1,1,0
28/10/2013 00:00,0.436971065,0.011343581,21.03333333,0,156,0,0.714285714,18.9047619,0.129032258,0,0,0,0.035714286,0.035714286,0.016129032,0.016129032,0,0,0,0,0,1,1,0
29/10/2013 00:00,0.531744213,0.01090729,21.16666667,0,156,0,0.535714286,18.95238095,0.129032258,0,0,0,0.035714286,0.035714286,0.016129032,0.016129032,0,0,0,0,0,1,1,0
30/10/2013 00:00,0.500090278,0.010470998,21.3,0,156,0,0.357142857,19,0.129032258,0,0,0,0.035714286,0.035714286,0.016129032,0.016129032,0,0,0,0,0,1,1,0
31/10/2013 00:00,0.53458912,0.010616429,21.41666667,0,156,0,0.357142857,18.91666667,0.129032258,0,0,0,0.035714286,0.035714286,0.016129032,0.016129032,0,0,0,0,0,1,1,0
01/11/2013 00:00,0.529564815,0.010761859,21.53333333,0,156,0,0.357142857,18.83333333,0.129032258,0,0,0,0.035714286,0.035714286,0.016129032,0.016129032,0,0,0,0,0,1,1,0
02/11/2013 00:00,0.478759259,0.01090729,21.65,0,156,0,0.357142857,18.75,0.129032258,0,0,0,0.035714286,0.035714286,0.016129032,0.016129032,0,0,0,0,0,1,1,0
03/11/2013 00:00,0.536922454,0.01105272,21.76666667,0,156,0,0.357142857,18.66666667,0.129032258,0,0,0,0.035714286,0.035714286,0.016129032,0.016129032,0,0,0,0,0,1,1,0
04/11/2013 00:00,0.461398148,0.011198151,21.88333333,0,156,0,0.357142857,18.58333333,0.129032258,0,0,0,0.035714286,0.035714286,0.016129032,0.016129032,0,0,0,0,0,1,1,0
05/11/2013 00:00,0.522414352,0.011343581,22,0,156,0,0.357142857,18.5,0.129032258,0,0,0,0.035714286,0.035714286,0.016129032,0.016129032,0,0,0,0,0,1,1,0
06/11/2013 00:00,0.527753472,0.011270866,21.75,0,156,0,0.392857143,19.13095238,0.129032258,0,0,0,0.035714286,0.035714286,0.016129032,0.016129032,0,0,0,0,0,1,1,0
07/11/2013 00:00,0.302541667,0.01119815,21.5,0,156,0,0.428571428,19.76190476,0.129032258,0,0,0,0.035714286,0.035714286,0.016129032,0.016129032,0,0,0,0,0,1,1,0
08/11/2013 00:00,0.483533565,0.011125435,21.25,0,156,0,0.464285714,20.39285715,0.129032258,0,0,0,0.035714286,0.035714286,0.016129032,0.016129032,0,0,0,0,0,1,1,0
09/11/2013 00:00,0.415928241,0.01105272,21,0,156,0,0.5,21.02380953,0.129032258,0,0,0,0.035714286,0.035714286,0.016129032,0.016129032,0,0,0,0,0,1,1,0
10/11/2013 00:00,0.346068287,0.010980004,20.75,0,156,0,0.535714285,21.65476191,0.129032258,0,0,0,0.035714286,0.035714286,0.016129032,0.016129032,0,0,0,0,0,1,1,0
11/11/2013 00:00,0.257456019,0.010907289,20.5,0,156,0,0.571428571,22.28571429,0.129032258,0,0,0,0.035714286,0.035714286,0.016129032,0.016129032,0,0,0,0,0,1,1,0
12/11/2013 00:00,0.120623843,0.010907289,20.25,0,156,0,0.571428571,22.82142858,0.141935484,0,0,0,0.178571429,0.178571429,0.017741935,0.017741935,0,0,0,0,0,1,1,0
13/11/2013 00:00,0.320530093,0.010907289,20,0,156,0,0.571428571,23.35714286,0.15483871,0,0,0,0.321428572,0.321428572,0.019354839,0.019354839,0,0,0,0,0,1,1,0
