Date,Q_m3s,TN_mgperL,TP_mgperL,Ecoli_cfuper100mL,Enterococci_cfuper100mL
01/01/2005,0.0686866636860713,0.868704505010839,0.0800107242366846,1062.97507053819,1087.92464327261
02/01/2005,0.0179948592692535,0.869302456421336,0.0801110737996499,1059.62902212833,1085.90138526703
03/01/2005,0.00573307855050102,0.870680475784822,0.0803561538604289,1049.9114157597,1079.83259925499
04/01/2005,0.215748081776494,0.4543997634975,0.0298679104749074,326.870388714394,344.021765025198
05/01/2005,0.15439963116138,0.786044716812661,0.0690013977106982,929.656913770778,944.248200135824
06/01/2005,0.171240031613671,1.18630929681304,0.116218251406851,1638.6040299573,1651.94327857124
07/01/2005,0.142955576739536,1.22355892151984,0.120617098190447,1689.64537835769,1703.76367779927
08/01/2005,0.081949715201816,1.05353853532941,0.100928529168518,1383.86811579205,1399.35286461451
09/01/2005,0.0442877111373357,0.851180578589699,0.0775691256221642,1028.46634138285,1045.7291264527
10/01/2005,0.0130533388236261,0.884696860157142,0.081574056751119,1078.85194360502,1099.45344817911
11/01/2005,0.0479121451451706,0.407365123238654,0.0263689807759482,251.601489699312,273.162066993798
12/01/2005,0.0217692556719001,0.364020093950088,0.0196668133774364,158.776115386121,178.394164068441
13/01/2005,0.00664953525067523,0.364352474274987,0.0197137246381311,158.378897740171,178.298617624012
14/01/2005,0.0023802591902754,0.3694601056498,0.0203590939054702,161.962975869269,183.58997185828
15/01/2005,0.0336734301238269,0.344997609841211,0.0191102897177582,158.20408331495,176.964131467037
16/01/2005,0.0116860105932443,0.741047212648955,0.0652112346594937,877.467302379551,892.789008063664
17/01/2005,0.264843917071757,1.13438277835709,0.110701247420555,1586.56200866254,1610.9896341048
18/01/2005,0.626863845253954,1.45912603632965,0.14811271385464,2153.27513642856,2184.76965220372
19/01/2005,0.454109622860424,1.41903148007924,0.143402515266757,2077.39119052029,2112.95274312314
20/01/2005,0.0884588183377164,1.41406795859088,0.142816802210375,2068.07410244367,2103.96172996516
21/01/2005,0.326829659297137,0.886831221328549,0.0818015841119896,1134.65012147062,1154.96180789067
22/01/2005,0.848678745180485,1.38204210727595,0.139524573276557,2101.46875956812,2167.73197520992
23/01/2005,1.18045473956098,1.50558425519727,0.153803383115416,2325.76178439573,2399.90181900593
24/01/2005,0.804874282799959,1.46108248444898,0.148488173588317,2218.90016394669,2282.6089981115
25/01/2005,0.544591218873909,1.29085791903021,0.128144402024528,1876.8358883143,1920.67695098327
26/01/2005,0.544511429054634,1.35775328828792,0.13624180760803,1975.35803425127,2001.71041698369
27/01/2005,0.685636914820099,1.40329527569493,0.141505419349898,2035.25727710531,2052.61806575611
28/01/2005,0.443604292310161,1.28868772941185,0.128271949277176,1828.0505249422,1843.63979216995
29/01/2005,0.193213547706427,1.11644181047716,0.108356833921936,1520.61516610278,1536.47433701844
30/01/2005,0.139336475829761,0.894019737662985,0.0826810240224303,1124.66354534333,1141.8272249689
31/01/2005,0.222396018825196,0.731077749198469,0.0638719436605982,845.889642770603,861.711069880454
01/02/2005,0.0753784714852917,0.817498974712795,0.073899927380262,1002.88963845989,1018.06637557078
02/02/2005,4.90227630280901,0.433921675988568,0.0289617555755282,347.232118308322,371.686233835764
03/02/2005,8.48086887326186,1.0260628437468,0.0988750854855924,1598.32544204093,1729.3341598578
04/02/2005,9.56392899706189,1.47675571526675,0.152250164660813,2526.31595023176,2742.86171680517
05/02/2005,5.62939224129728,1.44328245925917,0.148495460458382,2424.32928601712,2639.15304736814
06/02/2005,2.5406870663485,1.27653332267905,0.129140644384915,2049.99432421249,2238.37909570494
07/02/2005,1.27725006516778,1.0296891818455,0.100670696771163,1505.10668163194,1656.5569024584
08/02/2005,0.791303551004363,0.775305043107006,0.0715097383822189,944.19120225721,1060.70231044238
09/02/2005,0.572690169119581,0.593347280999086,0.0507545125571872,540.559253839683,634.19668389565
10/02/2005,0.466219905918703,0.555243252910322,0.0461718448831564,444.532064202669,519.561825874594
11/02/2005,0.468505089284749,0.80157087452912,0.0741364282724503,913.399464214983,980.527653311638
12/02/2005,0.737801649306518,1.17154420282422,0.116536628847947,1590.26151201672,1665.97269294879
13/02/2005,0.761410103434326,1.13358200882086,0.112032959157414,1501.71303137934,1575.65189944891
14/02/2005,0.33352829568732,0.992385511085054,0.0955945109341935,1242.5980025403,1311.72486421307
15/02/2005,0.169665075831249,0.790916693758074,0.0721500748805181,876.730417088887,938.421607054071
16/02/2005,0.046830496259162,0.740859514425673,0.0663283333532071,785.747053384646,845.69100003396
17/02/2005,0.115554359964653,0.441159795171121,0.0313282007900902,241.865023535624,290.873804105389
18/02/2005,0.0943687733548721,0.411033085918702,0.0274922783029365,196.740440896212,239.944768423138
19/02/2005,0.11568385183232,0.434370564244382,0.0303254239744079,245.219303449468,285.778849953055
20/02/2005,0.426321830445747,0.5706740652909,0.0456201857401718,541.849124887113,565.588954829379
21/02/2005,1.93731860180745,0.826724789480065,0.0754675285233186,1127.97492216336,1195.45090556408
22/02/2005,4.00659644239691,1.46218088605607,0.150118777171599,2468.09577433909,2653.57965505508
23/02/2005,4.81742739423808,1.53394603894423,0.158439278910172,2604.92893702036,2809.30201100234
