ID,Sal
1,34.8600
2,34.8600
3,34.8600
4,34.8600
5,34.8600
6,34.8600
7,34.8600
8,34.8600
9,34.8600
10,34.8600
11,34.8600
12,34.8600
13,34.8600
14,34.8600
15,34.8600
16,34.8600
17,34.8600
18,34.8600
19,34.8600
20,34.8600
21,34.8600
22,34.8600
23,34.8600
24,34.8600
25,34.8600
26,34.8600
27,34.8600
28,34.8600
29,34.8600
30,34.8600
31,34.8600
32,34.8600
33,34.8600
34,34.8600
35,34.8600
36,34.8600
37,34.8600
38,34.8600
39,34.8600
40,34.8600
41,34.8600
42,34.8600
43,34.8600
44,34.8600
45,34.8600
46,34.8600
47,34.8600
48,34.8600
49,34.8600
50,34.8600
51,34.8600
52,34.8600
53,34.8600
54,34.8600
55,34.8600
56,34.8600
57,34.8600
58,34.8600
59,34.8600
60,34.8600
61,34.8600
62,34.8600
63,34.8600
64,34.8600
65,34.8600
66,34.8600
67,34.8600
68,34.8600
69,34.8600
70,34.8600
71,34.8600
72,34.8600
73,34.8600
74,34.8600
75,34.8600
76,34.8600
77,34.8600
78,34.8600
79,34.8600
80,34.8600
81,34.8600
82,34.8600
83,34.8600
84,34.8600
85,34.8600
86,34.8600
87,34.8600
88,34.8600
89,34.8600
90,34.8600
91,34.8600
92,34.8600
93,34.8600
94,34.8600
95,34.8600
96,34.8600
97,34.8600
98,34.8600
99,34.8600
100,34.8600
101,34.8600
102,34.8600
103,34.8600
104,34.8600
105,34.8600
106,34.8600
107,34.8600
108,34.8600
109,34.8600
110,34.8600
111,34.8600
112,34.8600
113,34.8600
114,34.8600
115,34.8600
116,34.8600
117,34.8600
118,34.8600
119,34.8600
120,34.8600
121,34.8600
122,34.8600
123,34.8600
124,34.8600
125,34.8600
126,34.8600
127,34.8600
128,34.8600
129,34.8600
130,34.8600
131,34.8600
132,34.8600
133,34.8600
134,34.8600
135,34.8600
136,34.8600
137,34.8600
138,34.8600
139,34.8600
140,34.8600
141,34.8600
142,34.8600
143,34.8600
144,34.8600
145,34.8600
146,34.8600
147,34.8600
148,34.8600
149,34.8600
150,34.8600
151,34.8600
152,34.8600
153,34.8600
154,34.8600
155,34.8600
156,34.8600
157,34.8600
158,34.8600
159,34.8600
160,34.8600
161,34.8600
162,34.8600
163,34.8600
164,34.8600
165,34.8600
166,34.8600
167,34.8600
168,34.8600
169,34.8600
170,34.8600
171,34.8600
172,34.8600
173,34.8600
174,34.8600
175,34.8600
176,34.8600
177,34.8600
178,34.8600
179,34.8600
180,34.8600
181,34.8600
182,34.8600
183,34.8600
184,34.8600
185,34.8600
186,34.8600
187,34.8600
188,34.8600
189,34.8600
190,34.8600
191,34.8600
192,34.8600
193,34.8600
194,34.8600
195,34.8600
196,34.8600
197,34.8600
198,34.8600
199,34.8600
200,34.8600
201,34.8600
202,34.8600
203,34.8600
204,34.8600
205,34.8600
206,34.8600
207,34.8600
208,34.8600
209,34.8600
210,34.8600
211,34.8600
212,34.8600
213,34.8600
214,34.8600
215,34.8600
216,34.8600
217,34.8600
218,34.8600
219,34.8600
220,34.8600
221,34.8600
222,34.8600
223,34.8600
224,34.8600
225,34.8600
226,34.8600
227,34.8600
228,34.8600
229,34.8600
230,34.8600
231,34.8600
232,34.8600
233,34.8600
234,34.8600
235,34.8600
236,34.8600
237,34.8600
238,34.8600
239,34.8600
240,34.8600
241,34.8600
242,34.8600
243,34.8600
244,34.8600
245,34.8600
246,34.8600
247,34.8600
248,34.8600
249,34.8600
250,34.8600
251,34.8600
252,34.8600
253,34.8600
254,34.8600
255,34.8600
256,34.8600
257,34.8600
258,34.8600
259,34.8600
260,34.8600
261,34.8600
262,34.8600
263,34.8600
264,34.8600
265,34.8600
266,34.8600
267,34.8600
268,34.8600
269,34.8600
270,34.8600
271,34.8600
272,34.8600
273,34.8600
274,34.8600
275,34.8600
276,34.8600
277,34.8600
278,34.8600
279,34.8600
280,34.8600
281,34.8600
282,34.8600
283,34.8600
284,34.8600
285,34.8600
286,34.8600
287,34.8600
288,34.8600
289,34.8600
290,34.8600
291,34.8600
292,34.8600
293,34.8600
294,34.8600
295,34.8600
296,34.8600
297,34.8600
298,34.8600
299,34.8600
300,34.8600
301,34.8600
302,34.8600
303,34.8600
304,34.8600
305,34.8600
306,34.8600
307,34.8600
308,34.8600
309,34.8600
310,34.8600
311,34.8600
312,34.8600
313,34.8600
314,34.8600
315,34.8600
316,34.8600
317,34.8600
318,34.8600
319,34.8600
320,34.8600
321,34.8600
322,34.8600
